college,hair,log_income
FALSE,Other Color,6.78466153632359
FALSE,Brown,4.162507211662976
TRUE,Other Color,4.353892056605177
FALSE,Brown,5.140215858227359
FALSE,Other Color,6.009985661874328
FALSE,Brown,4.136351026440891
TRUE,Brown,5.575889897187712
FALSE,Other Color,6.187790316703216
TRUE,Brown,5.453227527779883
FALSE,Brown,4.894900960504116
TRUE,Other Color,5.54027481353123
FALSE,Brown,5.2083312942619004
TRUE,Other Color,4.1859519745976606
FALSE,Brown,5.409948519952399
FALSE,Brown,4.225102317445261
TRUE,Other Color,7.131398961531947
FALSE,Brown,4.208575839650699
FALSE,Other Color,6.611510924073249
TRUE,Brown,5.732780271135672
FALSE,Brown,5.691040269271896
TRUE,Other Color,5.2125088324798785
TRUE,Other Color,3.8048733271157262
FALSE,Other Color,4.963275505313546
TRUE,Other Color,4.974180983869365
FALSE,Other Color,7.3728053550162524
FALSE,Other Color,5.388245697761897
FALSE,Brown,4.9862127404004495
FALSE,Other Color,5.079024420697343
FALSE,Brown,7.176536305538658
FALSE,Brown,3.4896218588267134
TRUE,Other Color,5.118391045047477
TRUE,Other Color,5.35130204429349
FALSE,Other Color,5.286264937430229
TRUE,Brown,6.6804949575390085
FALSE,Brown,4.380395136664933
FALSE,Other Color,2.9611614462835973
TRUE,Other Color,4.672648869281957
TRUE,Brown,4.507529784470042
FALSE,Brown,3.1891266330519774
TRUE,Brown,5.495251377280687
TRUE,Brown,5.433217369348313
TRUE,Other Color,4.2533030478922855
TRUE,Brown,7.44671447292115
TRUE,Other Color,6.664048799660202
FALSE,Other Color,4.3753627600738545
TRUE,Brown,6.636547394823484
FALSE,Other Color,3.8260696255770883
FALSE,Brown,5.246820701379825
FALSE,Brown,7.3771606702776324
TRUE,Other Color,6.129886408304686
FALSE,Brown,4.7119019489888165
FALSE,Other Color,2.834519211576066
TRUE,Other Color,5.925557957614508
FALSE,Other Color,4.169692618735675
FALSE,Brown,6.78069936600971
TRUE,Other Color,6.513764498874703
FALSE,Other Color,5.351377191638118
FALSE,Other Color,6.410193749033064
TRUE,Other Color,3.664038585228578
TRUE,Brown,7.4736014371098385
FALSE,Brown,6.717741150140247
FALSE,Brown,6.329733464393954
TRUE,Brown,5.766904617815637
FALSE,Brown,4.291416594023287
FALSE,Other Color,4.5184247410915646
TRUE,Brown,4.896445848932389
FALSE,Brown,6.459310620312074
FALSE,Brown,3.1762918706935785
TRUE,Other Color,4.8743319403546375
FALSE,Other Color,5.5643209477113125
FALSE,Brown,3.400954959597764
FALSE,Other Color,4.467046036332239
FALSE,Brown,6.679266773331142
FALSE,Other Color,5.1699138785851515
FALSE,Other Color,6.120448730846586
TRUE,Other Color,5.1240303540785455
TRUE,Other Color,6.121370698373332
FALSE,Brown,5.660654327923194
FALSE,Other Color,6.072357162674267
TRUE,Other Color,5.23079342729653
TRUE,Other Color,4.191746805130334
FALSE,Other Color,3.6414284744398207
FALSE,Other Color,5.761906154707766
FALSE,Brown,4.676945872207044
FALSE,Other Color,4.182686331749668
TRUE,Brown,5.988527469023278
FALSE,Other Color,5.3917162442949245
FALSE,Brown,3.946960463308438
FALSE,Brown,3.4211384489534042
TRUE,Brown,3.8221035318460794
FALSE,Brown,6.594939909307786
FALSE,Brown,5.5577289735257684
FALSE,Other Color,4.728392001454048
FALSE,Other Color,5.521274049242231
FALSE,Brown,5.005495124363757
FALSE,Brown,3.5964139358181435
FALSE,Brown,5.9730502081529915
FALSE,Brown,6.046335903164217
TRUE,Brown,3.958315755098667
TRUE,Brown,6.708660447201041
TRUE,Brown,5.157161130657701
FALSE,Brown,4.341173409419477
FALSE,Brown,8.347976267074248
TRUE,Other Color,5.02878833237707
FALSE,Other Color,3.3090927343591696
FALSE,Other Color,5.095659077076064
FALSE,Brown,5.710150610674171
FALSE,Brown,6.217287262313218
FALSE,Brown,5.48115389737233
FALSE,Brown,4.987139272806112
TRUE,Other Color,4.622959226097027
FALSE,Brown,5.705475183945568
FALSE,Brown,4.407136580856446
TRUE,Brown,6.202437123650011
TRUE,Other Color,4.821210230259868
FALSE,Brown,3.0038658360141977
TRUE,Other Color,6.030332860497349
FALSE,Brown,4.824183012322984
FALSE,Other Color,5.025533392125579
FALSE,Other Color,6.615710453747918
TRUE,Other Color,5.025822616698045
FALSE,Other Color,5.236245594300553
TRUE,Other Color,5.349506254228635
FALSE,Other Color,6.53559364633476
FALSE,Brown,4.7902136598009335
FALSE,Brown,4.2981660990018415
FALSE,Brown,4.360185042436892
FALSE,Brown,3.002722460152104
FALSE,Other Color,3.131068142467041
FALSE,Other Color,6.302010030522286
FALSE,Brown,5.046615918509793
TRUE,Brown,5.376211270565303
TRUE,Other Color,5.4305748596705214
FALSE,Brown,6.304782224855352
FALSE,Brown,4.823169633398548
FALSE,Other Color,4.830653134774983
TRUE,Other Color,6.134195590398397
FALSE,Brown,6.225375404211592
FALSE,Other Color,5.9785323010597535
TRUE,Brown,4.141323153748838
FALSE,Brown,5.299074354971012
TRUE,Other Color,4.75273792062369
FALSE,Other Color,4.548079014359476
FALSE,Other Color,5.28557700622064
FALSE,Other Color,6.5450475767552305
FALSE,Other Color,3.2817039802927095
FALSE,Brown,4.261329506428611
FALSE,Brown,5.074197356545282
TRUE,Other Color,4.817221824822933
TRUE,Other Color,6.050930831269339
FALSE,Other Color,4.8008778727756525
TRUE,Other Color,4.723287368895169
FALSE,Other Color,6.41342071773614
FALSE,Brown,6.032531256986277
FALSE,Brown,4.084503167878035
TRUE,Other Color,3.4237813698752975
FALSE,Brown,5.3343304832526774
FALSE,Other Color,7.400486303061871
FALSE,Brown,4.608691162663429
TRUE,Other Color,3.8153369382751547
FALSE,Other Color,3.926592058006791
FALSE,Other Color,3.673606261275169
TRUE,Other Color,4.8534482723369115
FALSE,Brown,6.068567059976137
FALSE,Brown,5.410528190885888
FALSE,Brown,6.125256799246667
FALSE,Brown,6.2725401018508915
FALSE,Brown,5.339679202267321
FALSE,Other Color,5.3589113004433
FALSE,Other Color,4.028537523957863
FALSE,Brown,5.765368670209857
FALSE,Other Color,5.082302079480303
FALSE,Other Color,4.225842502504993
FALSE,Other Color,4.658488590846693
FALSE,Other Color,5.208418605076576
TRUE,Brown,7.720858374075822
FALSE,Other Color,6.281173702000231
TRUE,Other Color,4.283801443354362
FALSE,Other Color,5.654384936126375
TRUE,Brown,4.4209321556148975
TRUE,Brown,5.878914765751469
FALSE,Brown,3.8503662458887913
TRUE,Other Color,3.7713261181294846
FALSE,Brown,5.2816684316194555
FALSE,Other Color,5.917750748735086
FALSE,Other Color,4.073010867103401
FALSE,Other Color,5.94740001114215
TRUE,Other Color,6.445201733098294
TRUE,Other Color,5.857146958722631
TRUE,Other Color,6.317508607371877
FALSE,Brown,5.212077737052975
FALSE,Brown,6.846019025114686
TRUE,Other Color,6.145330258814887
FALSE,Brown,5.309159380993149
TRUE,Other Color,4.6128961918421965
FALSE,Other Color,5.180185255608757
FALSE,Other Color,6.23020512659227
FALSE,Brown,5.76230775545463
TRUE,Other Color,4.518075536084967
FALSE,Other Color,4.180131005204631
TRUE,Other Color,5.73628060461409
TRUE,Other Color,4.217710755295606
FALSE,Brown,6.4724255482910475
FALSE,Brown,5.05449585105963
TRUE,Other Color,5.392784346361948
FALSE,Brown,2.9177725756094035
FALSE,Other Color,6.308096439972921
TRUE,Other Color,4.832982562480713
TRUE,Other Color,6.026957372387639
FALSE,Brown,3.0494120793975283
TRUE,Brown,5.841714471077935
FALSE,Brown,5.462989017619705
TRUE,Brown,3.708420175566136
FALSE,Brown,5.272832277745282
TRUE,Other Color,3.927036345388374
FALSE,Brown,4.232104573695603
FALSE,Brown,5.726321105019614
FALSE,Brown,4.994369358879782
TRUE,Other Color,4.943678567056169
FALSE,Brown,4.381267583407914
FALSE,Other Color,2.9798628860409764
TRUE,Other Color,5.589613011526456
FALSE,Brown,2.708007818931462
FALSE,Brown,6.162565848177407
FALSE,Brown,5.268675720197015
TRUE,Other Color,5.297752208411463
TRUE,Other Color,4.725770600385193
TRUE,Brown,3.166374178936021
FALSE,Brown,5.580901596846349
TRUE,Other Color,5.506284684669853
TRUE,Other Color,4.808856440850692
FALSE,Brown,5.377444707418614
TRUE,Brown,6.108839105454086
FALSE,Other Color,5.475159892914551
TRUE,Other Color,5.854295387127522
FALSE,Other Color,5.490071585434962
FALSE,Brown,4.476898841264906
TRUE,Brown,7.235955181557462
FALSE,Other Color,5.558770239514847
FALSE,Other Color,5.377639956001762
TRUE,Other Color,4.868532918018042
FALSE,Brown,3.388631941603235
FALSE,Brown,4.860328431865655
FALSE,Brown,4.627557345024375
TRUE,Other Color,3.184058772587382
TRUE,Other Color,5.993114687202139
TRUE,Brown,5.227756974163764
FALSE,Brown,6.467788505582698
FALSE,Brown,4.954583652399901
FALSE,Other Color,6.510021836642975
FALSE,Brown,3.9400279517699754
FALSE,Other Color,3.904517511120595
TRUE,Other Color,4.8753610871826965
FALSE,Brown,6.208417282636066
FALSE,Other Color,3.4983820324817247
FALSE,Brown,6.865417590583457
FALSE,Brown,5.670655697534029
FALSE,Other Color,5.563992073178319
TRUE,Brown,4.484084505138635
FALSE,Brown,5.271711419802873
FALSE,Brown,4.377142744746447
FALSE,Brown,4.907540891929898
TRUE,Other Color,4.877996983495699
FALSE,Other Color,5.852214769017019
TRUE,Other Color,4.805643462863373
TRUE,Other Color,4.5788319177680705
FALSE,Brown,5.085585466629889
TRUE,Other Color,5.804241992473893
FALSE,Brown,5.9479116289111325
FALSE,Brown,5.748725096768325
FALSE,Brown,6.40407824275548
TRUE,Brown,6.116074946287908
TRUE,Brown,3.620377501222684
TRUE,Brown,6.722967600345333
FALSE,Other Color,5.982873505889291
TRUE,Other Color,4.685730991182483
TRUE,Other Color,6.53466085194758
FALSE,Brown,3.4967204861111556
FALSE,Brown,5.131342643466503
FALSE,Other Color,6.6749233038834
TRUE,Other Color,5.846773908520582
FALSE,Other Color,5.516872163630067
FALSE,Brown,3.1978930792036655
FALSE,Brown,3.8312435815894723
TRUE,Other Color,4.3302294736446125
FALSE,Brown,4.529364800060989
FALSE,Other Color,6.65283642118084
TRUE,Brown,5.1590881750246975
FALSE,Other Color,4.323445793659378
FALSE,Other Color,4.865641348359054
TRUE,Other Color,6.456969691210922
TRUE,Other Color,5.586653652667409
TRUE,Other Color,4.833834075844875
FALSE,Other Color,2.800161357619621
FALSE,Brown,5.807232724573767
FALSE,Other Color,4.647214401981271
FALSE,Brown,5.348764130388632
FALSE,Other Color,4.864588933199811
TRUE,Other Color,4.9773510087411434
FALSE,Other Color,5.449785770603977
FALSE,Brown,5.344020031290713
FALSE,Other Color,5.015647283231635
TRUE,Other Color,6.982931997984924
FALSE,Other Color,4.021778765176353
TRUE,Other Color,5.696998459876204
FALSE,Brown,5.465742034703094
FALSE,Other Color,4.332142254159934
TRUE,Other Color,3.556355483261243
FALSE,Other Color,5.426119711039499
FALSE,Brown,5.762499110699009
TRUE,Other Color,5.924361002523497
FALSE,Other Color,5.237823441057619
FALSE,Other Color,5.368828575953817
TRUE,Other Color,5.164703004483317
FALSE,Other Color,4.703826866369616
FALSE,Other Color,5.7385071282935165
TRUE,Other Color,5.628235335219372
FALSE,Brown,7.125572277243265
FALSE,Other Color,4.7469414332891535
FALSE,Brown,3.8479257228194106
FALSE,Brown,4.624361244742559
FALSE,Brown,5.389679807223142
FALSE,Other Color,5.746574524942871
FALSE,Other Color,5.104498433651155
FALSE,Brown,5.507106698414318
FALSE,Other Color,5.301481560474895
FALSE,Brown,5.9720388865685425
TRUE,Brown,7.2012008046118225
TRUE,Other Color,6.401036677564077
FALSE,Other Color,5.49866177118969
FALSE,Brown,5.427982651343616
TRUE,Other Color,4.163132348217844
FALSE,Other Color,5.628070241103924
FALSE,Other Color,3.611007483935322
FALSE,Other Color,4.503157493695713
FALSE,Other Color,7.064624195502597
FALSE,Other Color,4.498905903768725
FALSE,Brown,5.620923026615065
FALSE,Brown,5.64389331252859
FALSE,Other Color,4.543080194674827
FALSE,Brown,4.468629334249714
TRUE,Other Color,6.088535380841673
FALSE,Other Color,6.854980590554192
TRUE,Brown,5.4777823106590064
FALSE,Brown,4.242792593743008
FALSE,Brown,5.097529635990325
TRUE,Other Color,3.0134542518206553
FALSE,Other Color,4.265765541530765
FALSE,Other Color,6.15287494488744
TRUE,Other Color,3.7422964797783593
TRUE,Other Color,5.279133017772771
FALSE,Other Color,7.095976848917628
FALSE,Other Color,3.9029915630243206
TRUE,Other Color,4.578845091587649
FALSE,Brown,4.965522336240072
FALSE,Brown,6.226487289630664
FALSE,Other Color,4.507171017361187
TRUE,Other Color,4.235499614044714
TRUE,Other Color,4.930768091554807
TRUE,Other Color,4.633822800422012
FALSE,Brown,5.436909397750273
FALSE,Other Color,4.865952341368613
TRUE,Other Color,4.965667831044185
FALSE,Other Color,3.812762868389143
TRUE,Brown,7.0310505234762335
FALSE,Brown,4.167421023820753
FALSE,Brown,3.2782759747225967
FALSE,Other Color,4.455067691529247
FALSE,Brown,4.0724884949925535
FALSE,Other Color,6.316917396196543
FALSE,Other Color,4.891791703798989
FALSE,Other Color,4.195118561930231
TRUE,Other Color,5.486401426830468
FALSE,Other Color,5.3765616453336085
FALSE,Brown,6.117893723914425
FALSE,Brown,4.5115063338730765
FALSE,Brown,3.884676178684396
TRUE,Other Color,6.183200058272082
TRUE,Other Color,5.252715357860789
TRUE,Brown,4.980003907121585
FALSE,Brown,5.419335330008749
FALSE,Brown,5.0535488045561365
FALSE,Brown,4.615224189218982
TRUE,Other Color,4.682002624978972
FALSE,Brown,4.897252651795129
FALSE,Other Color,4.646333154871172
FALSE,Other Color,5.134622001550191
TRUE,Brown,6.318575286190824
TRUE,Brown,4.369965129212197
FALSE,Other Color,6.0907005287595375
FALSE,Brown,5.558810997153316
FALSE,Brown,4.229136946472778
FALSE,Brown,4.756410914799731
FALSE,Brown,6.201366571861443
TRUE,Other Color,6.5796885284889175
FALSE,Brown,5.385952019961992
TRUE,Other Color,5.012368701450609
FALSE,Brown,3.248273724975459
FALSE,Other Color,3.1682241458047162
FALSE,Brown,5.701023289775013
FALSE,Brown,5.371028633679041
FALSE,Other Color,5.920584778195356
FALSE,Other Color,6.543610179804594
FALSE,Brown,6.23479541079646
FALSE,Other Color,4.578228446261425
FALSE,Brown,6.0589748428563075
TRUE,Brown,4.7781288865461216
FALSE,Other Color,5.800612368954261
FALSE,Other Color,6.439238347981147
TRUE,Brown,5.355511399886563
TRUE,Other Color,6.036938628971246
FALSE,Brown,4.159018254820807
FALSE,Other Color,5.010011449611192
FALSE,Other Color,4.134352521670516
FALSE,Other Color,5.16209939997018
FALSE,Brown,4.497866698250935
TRUE,Other Color,4.849503768239791
FALSE,Other Color,4.521545968941121
FALSE,Other Color,4.68745314380981
FALSE,Other Color,4.221648758094246
FALSE,Other Color,4.340470067656351
TRUE,Other Color,4.942567687408081
FALSE,Brown,6.267376004989764
FALSE,Brown,6.366419207730294
FALSE,Brown,5.070057405034364
TRUE,Other Color,5.826226736811314
FALSE,Other Color,6.143678289007405
FALSE,Other Color,4.250451946968449
FALSE,Brown,4.832372270225294
FALSE,Brown,5.561051963055499
FALSE,Other Color,5.639564153324022
TRUE,Other Color,4.961183278541255
FALSE,Other Color,5.265950307989866
TRUE,Other Color,5.2819292098816755
FALSE,Brown,4.632309931002833
FALSE,Brown,2.8899782289407794
FALSE,Brown,5.73596313426963
FALSE,Brown,5.7893502237268155
FALSE,Other Color,5.843139409282481
FALSE,Brown,4.879071317742889
TRUE,Other Color,6.932121508494472
FALSE,Other Color,5.8451955449122055
FALSE,Brown,6.343759494693237
FALSE,Brown,5.155859440325381
TRUE,Other Color,2.2598609218635684
TRUE,Brown,6.302530379412363
FALSE,Brown,4.414426904014116
FALSE,Other Color,4.008349583357044
FALSE,Other Color,4.578799214000447
FALSE,Brown,6.902435541709524
FALSE,Other Color,2.775397505428765
FALSE,Other Color,4.384614043955068
TRUE,Other Color,6.446959621163183
FALSE,Brown,4.6524043851257275
FALSE,Other Color,6.217728097285189
FALSE,Brown,6.335928346364159
FALSE,Brown,7.061472412658441
TRUE,Other Color,6.068767568878904
FALSE,Brown,3.396130778986169
FALSE,Brown,3.1022185629759966
FALSE,Brown,2.856759390090726
TRUE,Other Color,4.006816337427486
FALSE,Other Color,2.8432135740634616
FALSE,Brown,4.732414206866346
FALSE,Other Color,3.7219785208329776
FALSE,Brown,3.1177273226547024
TRUE,Other Color,3.962333409962353
FALSE,Brown,4.559107824904532
TRUE,Other Color,4.980741917826899
FALSE,Brown,3.8008979472107915
TRUE,Other Color,6.649713203290387
FALSE,Brown,4.903246562777967
FALSE,Brown,5.9912664155093065
FALSE,Brown,5.791055398236174
FALSE,Brown,5.987337495105072
FALSE,Brown,4.992547258860544
TRUE,Brown,5.3104684547043535
FALSE,Brown,3.9031088070015034
FALSE,Brown,5.832152220625725
FALSE,Brown,3.9471786320935003
FALSE,Brown,5.636055607389013
FALSE,Other Color,4.695588672747684
FALSE,Other Color,3.3099803367448106
TRUE,Other Color,4.653523232157178
FALSE,Brown,5.554764741089433
TRUE,Other Color,4.5504655233605185
FALSE,Other Color,5.746898309003066
FALSE,Other Color,4.00987020588364
FALSE,Other Color,4.923352643659164
TRUE,Other Color,3.5379337688380144
FALSE,Other Color,4.350128721784493
FALSE,Brown,4.237799015707756
FALSE,Brown,4.525039351293716
FALSE,Other Color,4.744488620168299
FALSE,Other Color,5.304398203790045
TRUE,Other Color,4.583455318884383
TRUE,Other Color,5.894683997469327
TRUE,Other Color,4.294807179871963
FALSE,Other Color,5.457748586235367
FALSE,Other Color,4.479655561400665
FALSE,Brown,6.995344222321195
TRUE,Other Color,5.124345639982245
FALSE,Other Color,5.716021036189902
TRUE,Other Color,6.039820245261291
TRUE,Other Color,4.700238877715129
TRUE,Other Color,5.77450266926061
FALSE,Other Color,4.121437153366094
FALSE,Other Color,6.135219686076586
TRUE,Other Color,6.066040819905876
FALSE,Other Color,4.951715220737298
FALSE,Brown,4.780706001023438
FALSE,Brown,3.6309208992632653
FALSE,Other Color,5.307689400094445
FALSE,Other Color,5.801879445969449
FALSE,Brown,4.053056766103583
FALSE,Brown,5.76021490071029
TRUE,Other Color,5.938406460289091
TRUE,Other Color,7.0176143797832555
FALSE,Other Color,4.172207703393237
FALSE,Other Color,5.3857523639431815
FALSE,Brown,2.9423859475570957
FALSE,Brown,5.21963337101248
FALSE,Other Color,5.698817144872197
TRUE,Brown,6.578238558053529
FALSE,Other Color,3.8768044498720444
TRUE,Other Color,5.743395901376017
FALSE,Brown,5.061646113405226
FALSE,Brown,5.500450619822031
FALSE,Other Color,6.0868800592618415
TRUE,Other Color,5.2574530922276725
FALSE,Other Color,6.685815193376079
FALSE,Other Color,4.193637395869297
FALSE,Other Color,6.33422443870769
TRUE,Brown,6.428518612977222
FALSE,Other Color,3.375839701042875
FALSE,Other Color,4.66605624500766
FALSE,Brown,3.888484347559575
FALSE,Brown,6.120024256101594
FALSE,Other Color,6.755808184065302
FALSE,Brown,2.062646698429569
FALSE,Brown,7.284980816483383
FALSE,Other Color,5.14176688019163
FALSE,Brown,5.237354308170873
FALSE,Other Color,3.6047072515654044
TRUE,Brown,5.429304681058604
FALSE,Brown,4.498402228349653
FALSE,Other Color,6.006066767700649
FALSE,Other Color,3.6398405884034193
FALSE,Other Color,3.951041889081236
TRUE,Other Color,5.698495802792078
TRUE,Other Color,5.109836816915078
FALSE,Brown,4.798593412943249
FALSE,Brown,4.042886388875546
FALSE,Other Color,5.4348822473617835
TRUE,Other Color,4.63500334182726
FALSE,Brown,4.869454863333595
FALSE,Other Color,5.265979412934468
FALSE,Other Color,6.698997457479209
FALSE,Brown,5.091286864758747
TRUE,Brown,4.1906229949908536
FALSE,Other Color,4.5918381458122
FALSE,Brown,4.0822069924827
FALSE,Other Color,5.528298349168525
TRUE,Other Color,4.410682638360144
FALSE,Brown,4.705898246685189
TRUE,Brown,5.3274897178439735
TRUE,Brown,4.659804475260683
FALSE,Brown,4.978361989050526
TRUE,Other Color,4.454983115482435
TRUE,Other Color,5.416219119772147
FALSE,Other Color,6.740569582391553
FALSE,Brown,4.760341751405076
TRUE,Other Color,5.778088874408603
FALSE,Brown,3.8590914076816616
FALSE,Brown,4.931502020058407
TRUE,Other Color,4.758506145380856
FALSE,Other Color,5.543781189755737
FALSE,Brown,5.186482795031304
FALSE,Other Color,5.029085040391116
TRUE,Brown,7.061020679297022
TRUE,Other Color,4.946782882531226
FALSE,Brown,5.241876497438439
TRUE,Other Color,5.256805520692649
FALSE,Brown,4.764426578363416
FALSE,Brown,5.993941577224777
TRUE,Other Color,5.986038359083469
FALSE,Brown,7.067101391245961
FALSE,Brown,5.2123831400495515
TRUE,Other Color,5.499318090468458
FALSE,Brown,5.471109310644334
TRUE,Other Color,7.048792773027797
FALSE,Other Color,4.499666912024433
FALSE,Other Color,5.060669410147433
TRUE,Other Color,5.137921902807745
FALSE,Brown,4.206033015395906
TRUE,Other Color,5.32804253675849
TRUE,Other Color,4.034989037346395
FALSE,Brown,4.1921653008815625
TRUE,Other Color,5.286101255204417
TRUE,Other Color,6.669203813189533
FALSE,Brown,5.753786739597354
TRUE,Other Color,6.9239157626055805
FALSE,Other Color,4.142840310929946
FALSE,Brown,6.3469844277443865
FALSE,Brown,6.7679455024725
TRUE,Other Color,4.208022851685187
FALSE,Brown,3.1251340914174905
TRUE,Brown,5.02996140712227
FALSE,Brown,5.710167913070915
FALSE,Brown,5.44432182334973
TRUE,Brown,6.003680784033075
FALSE,Other Color,3.6178764814544584
FALSE,Brown,4.454088844633232
FALSE,Brown,6.354646420248081
TRUE,Other Color,5.293554964799026
FALSE,Other Color,4.932196687284954
FALSE,Brown,5.384565710030355
TRUE,Other Color,6.2350156317449965
TRUE,Other Color,3.0636228152467115
FALSE,Other Color,3.403316000656533
FALSE,Other Color,5.766276847603894
TRUE,Other Color,7.0043009594439685
FALSE,Brown,4.987815871700632
TRUE,Other Color,4.686520956293747
FALSE,Brown,5.066225513644056
TRUE,Other Color,4.4743755318039895
TRUE,Other Color,4.3619378982632355
TRUE,Other Color,3.955777050125799
FALSE,Other Color,5.460020673037061
FALSE,Other Color,5.121317228481495
TRUE,Other Color,4.188936523401844
FALSE,Other Color,4.824986353842688
FALSE,Brown,5.570131842823454
FALSE,Brown,4.278357031485476
FALSE,Brown,3.982101143921712
FALSE,Other Color,5.134706989481657
FALSE,Other Color,5.508580830144817
FALSE,Other Color,4.061423209805869
FALSE,Brown,3.2109350232531297
TRUE,Other Color,5.682163825957928
TRUE,Other Color,4.671827322931241
FALSE,Other Color,6.698556523798093
FALSE,Other Color,5.1104944128914545
FALSE,Other Color,6.060437348558213
FALSE,Brown,5.502048184506373
FALSE,Other Color,4.918118044061246
FALSE,Brown,6.2422663139608145
FALSE,Other Color,5.650024265837611
FALSE,Brown,5.050853263339953
TRUE,Other Color,6.376342762162315
FALSE,Brown,6.577626657929517
TRUE,Other Color,5.503357108696918
FALSE,Other Color,5.94666423715899
FALSE,Other Color,4.131485806348513
TRUE,Other Color,5.995458592786388
FALSE,Brown,5.3476622251840915
FALSE,Brown,6.454796401925847
FALSE,Other Color,5.10129250335544
FALSE,Brown,5.110639256503244
FALSE,Brown,3.8049285032560913
FALSE,Other Color,5.807104840261001
FALSE,Brown,5.623695574586976
FALSE,Brown,5.18491575770744
FALSE,Brown,5.327650360971861
FALSE,Brown,4.915182023883605
FALSE,Brown,5.102790805956232
FALSE,Brown,5.9901603660231
TRUE,Other Color,6.13879164101737
FALSE,Brown,4.259557490546419
TRUE,Other Color,4.050819840541011
TRUE,Brown,5.841842105808345
TRUE,Other Color,4.040575304132798
TRUE,Other Color,5.150790743705614
FALSE,Other Color,5.355100334622036
FALSE,Brown,5.593990535909609
FALSE,Other Color,5.336309159632951
TRUE,Other Color,5.279098621941682
FALSE,Brown,5.616812641717862
FALSE,Brown,6.255085645118433
TRUE,Brown,5.414284939812984
TRUE,Other Color,5.639803663914234
FALSE,Other Color,5.224859482656072
FALSE,Brown,6.399579911138072
FALSE,Brown,6.508477482854946
TRUE,Other Color,4.501257347119656
FALSE,Other Color,6.981634985060895
FALSE,Brown,6.115259408140934
TRUE,Other Color,4.995135430574777
FALSE,Other Color,3.906678493557396
FALSE,Brown,5.366114014654523
FALSE,Other Color,6.970544523299474
FALSE,Brown,5.399882733241672
FALSE,Other Color,4.393446614037556
TRUE,Other Color,5.6172533494538515
FALSE,Other Color,4.430596320599539
FALSE,Brown,4.641585212972018
FALSE,Brown,4.807164733667835
TRUE,Brown,6.633519653305274
FALSE,Brown,4.273123485068394
TRUE,Other Color,4.49412225912975
FALSE,Brown,7.15866444055217
TRUE,Other Color,5.4351864964571925
FALSE,Brown,5.323858534920266
FALSE,Brown,4.499160484251948
TRUE,Other Color,4.7170188402195885
TRUE,Other Color,4.17124107790207
FALSE,Other Color,5.854498938251633
FALSE,Other Color,6.139887096936836
FALSE,Other Color,5.161592408076471
FALSE,Brown,6.25137349107244
FALSE,Brown,5.449893775243103
FALSE,Other Color,4.735814888081866
TRUE,Other Color,3.9488036557412354
TRUE,Other Color,6.446970669506357
FALSE,Other Color,4.006239599770127
TRUE,Other Color,5.8683556666480765
FALSE,Brown,4.973459035715146
FALSE,Other Color,4.724437527484648
FALSE,Brown,4.230409039714318
FALSE,Brown,4.064059993654787
TRUE,Other Color,4.888372533941182
TRUE,Brown,4.833811157624883
FALSE,Brown,5.60624044812303
FALSE,Brown,5.932941126823373
TRUE,Other Color,5.122490937025437
FALSE,Brown,7.212494899102891
TRUE,Other Color,4.557696020898883
FALSE,Brown,4.21493945619658
TRUE,Other Color,5.40287636327018
FALSE,Brown,6.104768084267004
TRUE,Other Color,4.339098830102867
FALSE,Other Color,5.59737274675599
FALSE,Other Color,5.406204229566638
FALSE,Other Color,4.269851812149309
FALSE,Brown,6.062021361030707
FALSE,Other Color,4.371350402355213
FALSE,Brown,4.95276790965383
FALSE,Other Color,5.317945659034317
TRUE,Other Color,7.136553435349677
FALSE,Brown,3.681749595180218
FALSE,Brown,3.9641378192665844
FALSE,Brown,3.537253338489479
FALSE,Other Color,4.020493833952929
FALSE,Other Color,4.8838885994916135
FALSE,Brown,4.236467479554163
FALSE,Brown,4.34227439552531
FALSE,Brown,6.514231375606943
TRUE,Brown,4.993088899208523
FALSE,Other Color,5.15648485228411
TRUE,Other Color,5.586456027400365
TRUE,Other Color,3.5939052470989683
FALSE,Other Color,2.173896995340426
FALSE,Other Color,5.743000378780799
FALSE,Other Color,3.2906294850526976
FALSE,Other Color,5.597286626405001
TRUE,Other Color,5.420369998214869
TRUE,Other Color,5.258064897568131
FALSE,Other Color,4.863058998517562
FALSE,Other Color,6.394896682069788
TRUE,Other Color,4.929783870327462
FALSE,Other Color,5.41398727014131
FALSE,Brown,5.007080853701909
FALSE,Brown,5.688175026663138
FALSE,Brown,4.748064312207258
FALSE,Other Color,4.323751859630223
FALSE,Other Color,6.5828299005547315
FALSE,Brown,5.768169764040505
FALSE,Brown,3.747545119798347
FALSE,Other Color,3.9543330068190388
TRUE,Other Color,5.269685372758041
FALSE,Brown,4.290825506647252
FALSE,Other Color,4.719413908715816
FALSE,Brown,6.283954317737471
FALSE,Other Color,4.565674020715572
FALSE,Other Color,4.740056940659682
FALSE,Other Color,5.184559258221765
TRUE,Other Color,3.7969936897310417
TRUE,Other Color,4.560184370365973
FALSE,Brown,5.523503057766639
TRUE,Other Color,4.744086031317808
FALSE,Other Color,4.5144488419691635
FALSE,Brown,4.331351667875544
FALSE,Brown,4.074934960456005
TRUE,Other Color,5.356503618363841
FALSE,Other Color,5.183010620319673
TRUE,Other Color,5.57343094619018
TRUE,Other Color,6.083912956175434
FALSE,Brown,4.650656507762884
